"time","well","OD600","G","R","column","dilution","species","condition"
13.0000297222222,"C3",0.878,7823,16799,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"C4",0.451,5928,16634,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"C5",0.3253,5439,16784,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"C6",0.2892,5188,16763,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"C7",0.3464,4928,19750,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"C8",0.4201,4736,22882,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"C9",0.2989,5044,17842,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"C10",0.2371,5127,17027,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"C11",0.2311,5152,16811,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"C12",0.2241,5153,16781,12,"10^-7","Bs","Bs 10^-7"
13.0000297222222,"D1",1.5972,18910,14615,1,"10^-1","Pp","Pp 10^-1"
13.0000297222222,"D2",1.4807,15200,14821,2,"10^-2","Pp","Pp 10^-2"
13.0000297222222,"D3",0.8638,7775,16887,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"D4",0.5476,5819,16551,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"D5",0.3198,5467,16860,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"D6",0.3087,5202,16956,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"D7",0.4691,4245,18278,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"D8",0.409,4761,22062,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"D9",0.2974,5070,18012,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"D10",0.2321,5143,16686,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"D11",0.2233,5198,16752,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"D12",0.2233,5202,16755,12,"10^-7","Bs","Bs 10^-7"
13.0000297222222,"E1",1.6108,20083,14620,1,"10^-1","Pp","Pp 10^-1"
13.0000297222222,"E2",1.4414,14337,14661,2,"10^-2","Pp","Pp 10^-2"
13.0000297222222,"E3",0.8642,7737,16718,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"E4",0.5019,5858,16771,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"E5",0.3517,5218,16184,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"E6",0.2898,5294,16878,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"E7",0.3692,4938,19944,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"E8",0.4274,4630,22354,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"E9",0.4201,4357,15693,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"E10",0.4966,3692,12437,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"E11",0.2304,5103,16690,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"E12",0.2239,5179,16738,12,"10^-7","Bs","Bs 10^-7"
13.0000297222222,"F1",1.6298,18745,14161,1,"10^-1","Pp","Pp 10^-1"
13.0000297222222,"F2",1.4472,13965,14803,2,"10^-2","Pp","Pp 10^-2"
13.0000297222222,"F3",0.8537,7753,16850,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"F4",0.526,5795,16709,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"F5",0.3454,5376,16638,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"F6",0.2935,5232,16572,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"F7",0.3859,4902,19258,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"F8",0.4388,4712,22897,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"F9",0.3117,4975,17728,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"F10",0.409,4070,13815,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"F11",0.554,3473,11695,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"F12",0.2244,5165,16841,12,"10^-7","Bs","Bs 10^-7"
13.0000297222222,"G1",1.517,18330,14779,1,"10^-1","Pp","Pp 10^-1"
13.0000297222222,"G2",1.3797,14151,14984,2,"10^-2","Pp","Pp 10^-2"
13.0000297222222,"G3",0.8348,7845,16853,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"G4",0.4652,5871,16586,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"G5",0.3183,5346,16774,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"G6",0.2596,5110,16809,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"G7",0.3605,4833,19963,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"G8",0.4463,4716,23586,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"G9",0.3064,5014,18114,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"G10",0.2321,5083,16697,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"G11",0.2233,5146,16777,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"G12",0.2229,5160,16674,12,"10^-7","Bs","Bs 10^-7"
13.0000297222222,"H1",1.5158,18707,14797,1,"10^-1","Pp","Pp 10^-1"
13.0000297222222,"H2",1.3508,14712,15078,2,"10^-2","Pp","Pp 10^-2"
13.0000297222222,"H3",0.7462,8009,16897,3,"10^-3","Pp","Pp 10^-3"
13.0000297222222,"H4",0.399,6000,16553,4,"10^-4","Pp","Pp 10^-4"
13.0000297222222,"H5",0.2618,5306,16567,5,"10^-5","Pp","Pp 10^-5"
13.0000297222222,"H6",0.2261,5132,16910,6,"10^-6","Pp","Pp 10^-6"
13.0000297222222,"H7",0.3845,4879,20672,7,"10^-2","Bs","Bs 10^-2"
13.0000297222222,"H8",0.4846,4698,24554,8,"10^-3","Bs","Bs 10^-3"
13.0000297222222,"H9",0.2977,4985,17697,9,"10^-4","Bs","Bs 10^-4"
13.0000297222222,"H10",0.2255,5094,16621,10,"10^-5","Bs","Bs 10^-5"
13.0000297222222,"H11",0.2219,5088,16578,11,"10^-6","Bs","Bs 10^-6"
13.0000297222222,"H12",0.2217,5114,16678,12,"10^-7","Bs","Bs 10^-7"
14.000035,"A1",1.5507,20568,14867,1,"10^-1","Pp","Pp 10^-1"
14.000035,"A2",1.3804,17048,14847,2,"10^-2","Pp","Pp 10^-2"
14.000035,"A3",1.1291,11431,15418,3,"10^-3","Pp","Pp 10^-3"
14.000035,"A4",0.5231,6384,16935,4,"10^-4","Pp","Pp 10^-4"
14.000035,"A5",0.281,5505,16862,5,"10^-5","Pp","Pp 10^-5"
14.000035,"A6",0.2257,5245,16631,6,"10^-6","Pp","Pp 10^-6"
14.000035,"A7",0.3916,4911,20904,7,"10^-2","Bs","Bs 10^-2"
14.000035,"A8",0.4744,4660,24488,8,"10^-3","Bs","Bs 10^-3"
14.000035,"A9",0.3176,5077,18499,9,"10^-4","Bs","Bs 10^-4"
14.000035,"A10",0.2344,5189,17036,10,"10^-5","Bs","Bs 10^-5"
14.000035,"A11",0.2244,5270,16965,11,"10^-6","Bs","Bs 10^-6"
14.000035,"A12",0.2222,5233,17118,12,"10^-7","Bs","Bs 10^-7"
14.000035,"B1",1.6145,20082,14938,1,"10^-1","Pp","Pp 10^-1"
14.000035,"B2",1.6235,19468,14633,2,"10^-2","Pp","Pp 10^-2"
14.000035,"B3",1.1401,11361,15402,3,"10^-3","Pp","Pp 10^-3"
14.000035,"B4",0.6263,6612,16831,4,"10^-4","Pp","Pp 10^-4"
14.000035,"B5",0.3463,5491,16714,5,"10^-5","Pp","Pp 10^-5"
14.000035,"B6",0.2395,5335,16746,6,"10^-6","Pp","Pp 10^-6"
14.000035,"B7",0.3747,4920,20686,7,"10^-2","Bs","Bs 10^-2"
14.000035,"B8",0.4716,4760,24457,8,"10^-3","Bs","Bs 10^-3"
14.000035,"B9",0.3034,5102,18367,9,"10^-4","Bs","Bs 10^-4"
14.000035,"B10",0.2384,5216,17079,10,"10^-5","Bs","Bs 10^-5"
14.000035,"B11",0.2272,5209,16898,11,"10^-6","Bs","Bs 10^-6"
14.000035,"B12",0.2231,5248,17166,12,"10^-7","Bs","Bs 10^-7"
14.000035,"C1",1.657,19139,14709,1,"10^-1","Pp","Pp 10^-1"
14.000035,"C2",1.4728,16992,14768,2,"10^-2","Pp","Pp 10^-2"
14.000035,"C3",1.1578,11362,15418,3,"10^-3","Pp","Pp 10^-3"
14.000035,"C4",0.5792,6493,16837,4,"10^-4","Pp","Pp 10^-4"
14.000035,"C5",0.3461,5483,16906,5,"10^-5","Pp","Pp 10^-5"
14.000035,"C6",0.2997,5308,16967,6,"10^-6","Pp","Pp 10^-6"
14.000035,"C7",0.3621,4918,20636,7,"10^-2","Bs","Bs 10^-2"
14.000035,"C8",0.4539,4749,24045,8,"10^-3","Bs","Bs 10^-3"
14.000035,"C9",0.3039,4985,18177,9,"10^-4","Bs","Bs 10^-4"
14.000035,"C10",0.242,5221,17110,10,"10^-5","Bs","Bs 10^-5"
14.000035,"C11",0.2314,5160,16997,11,"10^-6","Bs","Bs 10^-6"
14.000035,"C12",0.2241,5205,16958,12,"10^-7","Bs","Bs 10^-7"
14.000035,"D1",1.6336,20271,14907,1,"10^-1","Pp","Pp 10^-1"
14.000035,"D2",1.5239,18013,14804,2,"10^-2","Pp","Pp 10^-2"
14.000035,"D3",1.1779,10562,15906,3,"10^-3","Pp","Pp 10^-3"
14.000035,"D4",0.6616,6411,16611,4,"10^-4","Pp","Pp 10^-4"
14.000035,"D5",0.3244,5473,17030,5,"10^-5","Pp","Pp 10^-5"
14.000035,"D6",0.3174,5303,17010,6,"10^-6","Pp","Pp 10^-6"
14.000035,"D7",0.5044,4230,19045,7,"10^-2","Bs","Bs 10^-2"
14.000035,"D8",0.4264,4813,23016,8,"10^-3","Bs","Bs 10^-3"
14.000035,"D9",0.3089,5084,18379,9,"10^-4","Bs","Bs 10^-4"
14.000035,"D10",0.2367,5214,17120,10,"10^-5","Bs","Bs 10^-5"
14.000035,"D11",0.2237,5213,16909,11,"10^-6","Bs","Bs 10^-6"
14.000035,"D12",0.2233,5176,16917,12,"10^-7","Bs","Bs 10^-7"
14.000035,"E1",1.6468,21200,14797,1,"10^-1","Pp","Pp 10^-1"
14.000035,"E2",1.4864,16043,14785,2,"10^-2","Pp","Pp 10^-2"
14.000035,"E3",1.1505,9483,16034,3,"10^-3","Pp","Pp 10^-3"
14.000035,"E4",0.616,6331,16798,4,"10^-4","Pp","Pp 10^-4"
14.000035,"E5",0.3835,5349,16255,5,"10^-5","Pp","Pp 10^-5"
14.000035,"E6",0.3087,5394,16984,6,"10^-6","Pp","Pp 10^-6"
14.000035,"E7",0.3895,4973,20768,7,"10^-2","Bs","Bs 10^-2"
14.000035,"E8",0.4516,4647,23387,8,"10^-3","Bs","Bs 10^-3"
14.000035,"E9",0.4283,4404,16304,9,"10^-4","Bs","Bs 10^-4"
14.000035,"E10",0.5056,3692,12651,10,"10^-5","Bs","Bs 10^-5"
14.000035,"E11",0.2305,5174,16852,11,"10^-6","Bs","Bs 10^-6"
14.000035,"E12",0.2236,5190,16883,12,"10^-7","Bs","Bs 10^-7"
14.000035,"F1",1.6574,20003,14376,1,"10^-1","Pp","Pp 10^-1"
14.000035,"F2",1.4893,15744,14653,2,"10^-2","Pp","Pp 10^-2"
14.000035,"F3",1.1627,11260,15618,3,"10^-3","Pp","Pp 10^-3"
14.000035,"F4",0.6468,6410,16739,4,"10^-4","Pp","Pp 10^-4"
14.000035,"F5",0.3556,5466,16775,5,"10^-5","Pp","Pp 10^-5"
14.000035,"F6",0.3159,5351,16787,6,"10^-6","Pp","Pp 10^-6"
14.000035,"F7",0.4168,4927,20095,7,"10^-2","Bs","Bs 10^-2"
14.000035,"F8",0.4687,4714,23983,8,"10^-3","Bs","Bs 10^-3"
14.000035,"F9",0.3095,4979,17874,9,"10^-4","Bs","Bs 10^-4"
14.000035,"F10",0.4135,4148,13816,10,"10^-5","Bs","Bs 10^-5"
14.000035,"F11",0.5536,3501,11839,11,"10^-6","Bs","Bs 10^-6"
14.000035,"F12",0.2248,5210,16959,12,"10^-7","Bs","Bs 10^-7"
14.000035,"G1",1.5488,19839,14864,1,"10^-1","Pp","Pp 10^-1"
14.000035,"G2",1.4265,16752,14862,2,"10^-2","Pp","Pp 10^-2"
14.000035,"G3",1.0093,10885,15547,3,"10^-3","Pp","Pp 10^-3"
14.000035,"G4",0.5948,6512,16612,4,"10^-4","Pp","Pp 10^-4"
14.000035,"G5",0.3521,5500,16863,5,"10^-5","Pp","Pp 10^-5"
14.000035,"G6",0.2653,5189,16868,6,"10^-6","Pp","Pp 10^-6"
14.000035,"G7",0.3897,4854,20707,7,"10^-2","Bs","Bs 10^-2"
14.000035,"G8",0.4755,4692,24625,8,"10^-3","Bs","Bs 10^-3"
14.000035,"G9",0.3073,5006,18707,9,"10^-4","Bs","Bs 10^-4"
14.000035,"G10",0.2361,5131,17020,10,"10^-5","Bs","Bs 10^-5"
14.000035,"G11",0.2229,5123,16749,11,"10^-6","Bs","Bs 10^-6"
14.000035,"G12",0.2228,5106,16857,12,"10^-7","Bs","Bs 10^-7"
14.000035,"H1",1.5492,20133,14928,1,"10^-1","Pp","Pp 10^-1"
14.000035,"H2",1.5137,18203,14784,2,"10^-2","Pp","Pp 10^-2"
14.000035,"H3",1.1043,10939,15721,3,"10^-3","Pp","Pp 10^-3"
14.000035,"H4",0.5123,6550,16759,4,"10^-4","Pp","Pp 10^-4"
14.000035,"H5",0.2917,5454,16666,5,"10^-5","Pp","Pp 10^-5"
14.000035,"H6",0.2286,5221,16920,6,"10^-6","Pp","Pp 10^-6"
14.000035,"H7",0.4382,4847,21482,7,"10^-2","Bs","Bs 10^-2"
14.000035,"H8",0.5097,4684,25532,8,"10^-3","Bs","Bs 10^-3"
14.000035,"H9",0.2958,5037,18083,9,"10^-4","Bs","Bs 10^-4"
14.000035,"H10",0.2288,5111,16782,10,"10^-5","Bs","Bs 10^-5"
14.000035,"H11",0.2221,5119,16708,11,"10^-6","Bs","Bs 10^-6"
14.000035,"H12",0.2217,5165,16941,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"A1",1.5764,21336,14904,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"A2",1.4847,18216,14827,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"A3",1.2668,15254,14965,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"A4",0.7097,7347,17164,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"A5",0.3303,5655,16898,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"A6",0.249,5417,16827,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"A7",0.4096,4902,21505,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"A8",0.4959,4724,25414,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"A9",0.328,5068,18980,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"A10",0.24,5238,17189,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"A11",0.2244,5252,17090,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"A12",0.2216,5276,16983,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"B1",1.6385,21234,15064,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"B2",1.5624,18943,14980,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"B3",1.2905,14176,14968,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"B4",0.8071,7560,17208,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"B5",0.4045,5644,16858,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"B6",0.2607,5470,17002,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"B7",0.4086,4908,21677,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"B8",0.4805,4819,25585,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"B9",0.3159,5070,18580,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"B10",0.2502,5215,17180,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"B11",0.2277,5233,17174,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"B12",0.2228,5281,17128,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"C1",1.6836,20416,14817,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"C2",1.5769,18162,15084,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"C3",1.3568,14172,15004,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"C4",0.7711,7503,16972,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"C5",0.4049,5700,16984,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"C6",0.3246,5412,17155,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"C7",0.4077,4935,21479,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"C8",0.4605,4761,24927,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"C9",0.3084,5038,18449,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"C10",0.2515,5218,17165,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"C11",0.2318,5230,17073,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"C12",0.2239,5261,17102,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"D1",1.6515,21472,15024,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"D2",1.599,18851,15080,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"D3",1.3038,15191,15052,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"D4",0.8352,7486,17064,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"D5",0.3716,5668,16847,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"D6",0.3309,5412,17087,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"D7",0.526,4240,19839,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"D8",0.4559,4764,24466,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"D9",0.3117,5141,18633,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"D10",0.2455,5251,17233,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"D11",0.2241,5277,16980,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"D12",0.2233,5215,16908,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"E1",1.6669,22383,14984,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"E2",1.5637,17602,15049,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"E3",1.1795,13394,15076,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"E4",0.7836,7296,17037,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"E5",0.4777,5539,16308,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"E6",0.3249,5484,16997,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"E7",0.4008,4959,21275,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"E8",0.4816,4629,24291,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"E9",0.4281,4392,16484,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"E10",0.5091,3691,12683,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"E11",0.2312,5182,16880,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"E12",0.2239,5262,17045,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"F1",1.6754,21251,14454,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"F2",1.5717,16652,15044,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"F3",1.3084,13981,15106,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"F4",0.8235,7368,17053,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"F5",0.4263,5673,16822,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"F6",0.3349,5414,16829,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"F7",0.4418,4942,20909,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"F8",0.4873,4713,25033,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"F9",0.3156,4993,18141,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"F10",0.4269,4141,13995,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"F11",0.5541,3528,11949,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"F12",0.2242,5269,17133,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"G1",1.5764,21090,15007,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"G2",1.5234,17825,15056,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"G3",1.2449,13429,15002,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"G4",0.7641,7462,17012,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"G5",0.4354,5741,17005,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"G6",0.2739,5257,17004,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"G7",0.4215,4835,21604,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"G8",0.4958,4726,25625,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"G9",0.3148,4996,19066,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"G10",0.2422,5123,17193,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"G11",0.2231,5118,17001,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"G12",0.2227,5159,16777,12,"10^-7","Bs","Bs 10^-7"
15.0000386111111,"H1",1.5714,21387,15095,1,"10^-1","Pp","Pp 10^-1"
15.0000386111111,"H2",1.4956,18399,15179,2,"10^-2","Pp","Pp 10^-2"
15.0000386111111,"H3",1.2045,14127,15115,3,"10^-3","Pp","Pp 10^-3"
15.0000386111111,"H4",0.684,7604,17101,4,"10^-4","Pp","Pp 10^-4"
15.0000386111111,"H5",0.3422,5767,16772,5,"10^-5","Pp","Pp 10^-5"
15.0000386111111,"H6",0.2425,5309,17086,6,"10^-6","Pp","Pp 10^-6"
15.0000386111111,"H7",0.4609,4865,22252,7,"10^-2","Bs","Bs 10^-2"
15.0000386111111,"H8",0.5265,4744,26701,8,"10^-3","Bs","Bs 10^-3"
15.0000386111111,"H9",0.3019,5025,18510,9,"10^-4","Bs","Bs 10^-4"
15.0000386111111,"H10",0.2343,5085,17045,10,"10^-5","Bs","Bs 10^-5"
15.0000386111111,"H11",0.2224,5139,16741,11,"10^-6","Bs","Bs 10^-6"
15.0000386111111,"H12",0.2213,5157,16978,12,"10^-7","Bs","Bs 10^-7"
16.00004,"A1",1.5868,22712,15164,1,"10^-1","Pp","Pp 10^-1"
16.00004,"A2",1.5624,20062,14872,2,"10^-2","Pp","Pp 10^-2"
16.00004,"A3",1.3638,15986,15050,3,"10^-3","Pp","Pp 10^-3"
16.00004,"A4",0.8918,8241,17285,4,"10^-4","Pp","Pp 10^-4"
16.00004,"A5",0.4457,6057,16890,5,"10^-5","Pp","Pp 10^-5"
16.00004,"A6",0.2712,5516,16781,6,"10^-6","Pp","Pp 10^-6"
16.00004,"A7",0.4252,4917,22260,7,"10^-2","Bs","Bs 10^-2"
16.00004,"A8",0.5128,4728,26178,8,"10^-3","Bs","Bs 10^-3"
16.00004,"A9",0.3432,5026,19821,9,"10^-4","Bs","Bs 10^-4"
16.00004,"A10",0.2524,5253,17357,10,"10^-5","Bs","Bs 10^-5"
16.00004,"A11",0.2261,5317,17281,11,"10^-6","Bs","Bs 10^-6"
16.00004,"A12",0.2218,5264,17143,12,"10^-7","Bs","Bs 10^-7"
16.00004,"B1",1.652,22157,15124,1,"10^-1","Pp","Pp 10^-1"
16.00004,"B2",1.6519,20703,14871,2,"10^-2","Pp","Pp 10^-2"
16.00004,"B3",1.4497,16271,15079,3,"10^-3","Pp","Pp 10^-3"
16.00004,"B4",1.0171,8565,17070,4,"10^-4","Pp","Pp 10^-4"
16.00004,"B5",0.5187,6111,16940,5,"10^-5","Pp","Pp 10^-5"
16.00004,"B6",0.2816,5549,16992,6,"10^-6","Pp","Pp 10^-6"
16.00004,"B7",0.4299,4931,22267,7,"10^-2","Bs","Bs 10^-2"
16.00004,"B8",0.4976,4753,26442,8,"10^-3","Bs","Bs 10^-3"
16.00004,"B9",0.332,5066,19377,9,"10^-4","Bs","Bs 10^-4"
16.00004,"B10",0.2726,5285,17387,10,"10^-5","Bs","Bs 10^-5"
16.00004,"B11",0.2287,5261,17118,11,"10^-6","Bs","Bs 10^-6"
16.00004,"B12",0.2231,5260,17232,12,"10^-7","Bs","Bs 10^-7"
16.00004,"C1",1.7016,21368,15022,1,"10^-1","Pp","Pp 10^-1"
16.00004,"C2",1.6533,20152,15062,2,"10^-2","Pp","Pp 10^-2"
16.00004,"C3",1.4608,15528,15040,3,"10^-3","Pp","Pp 10^-3"
16.00004,"C4",0.9492,8495,17225,4,"10^-4","Pp","Pp 10^-4"
16.00004,"C5",0.517,6067,17046,5,"10^-5","Pp","Pp 10^-5"
16.00004,"C6",0.3415,5482,16908,6,"10^-6","Pp","Pp 10^-6"
16.00004,"C7",0.4147,4909,21977,7,"10^-2","Bs","Bs 10^-2"
16.00004,"C8",0.4845,4777,25717,8,"10^-3","Bs","Bs 10^-3"
16.00004,"C9",0.3193,5052,18910,9,"10^-4","Bs","Bs 10^-4"
16.00004,"C10",0.2725,5195,17414,10,"10^-5","Bs","Bs 10^-5"
16.00004,"C11",0.2329,5209,16944,11,"10^-6","Bs","Bs 10^-6"
16.00004,"C12",0.224,5233,17100,12,"10^-7","Bs","Bs 10^-7"
16.00004,"D1",1.6729,22477,14923,1,"10^-1","Pp","Pp 10^-1"
16.00004,"D2",1.6675,20652,14938,2,"10^-2","Pp","Pp 10^-2"
16.00004,"D3",1.4826,15363,15186,3,"10^-3","Pp","Pp 10^-3"
16.00004,"D4",1.007,8471,16985,4,"10^-4","Pp","Pp 10^-4"
16.00004,"D5",0.4927,5983,16995,5,"10^-5","Pp","Pp 10^-5"
16.00004,"D6",0.3556,5470,17066,6,"10^-6","Pp","Pp 10^-6"
16.00004,"D7",0.5395,4210,20402,7,"10^-2","Bs","Bs 10^-2"
16.00004,"D8",0.4707,4758,25099,8,"10^-3","Bs","Bs 10^-3"
16.00004,"D9",0.3193,5092,19088,9,"10^-4","Bs","Bs 10^-4"
16.00004,"D10",0.2611,5242,17540,10,"10^-5","Bs","Bs 10^-5"
16.00004,"D11",0.2251,5269,17015,11,"10^-6","Bs","Bs 10^-6"
16.00004,"D12",0.2232,5246,17120,12,"10^-7","Bs","Bs 10^-7"
16.00004,"E1",1.6758,23538,14998,1,"10^-1","Pp","Pp 10^-1"
16.00004,"E2",1.6215,19125,14713,2,"10^-2","Pp","Pp 10^-2"
16.00004,"E3",1.4288,14559,15049,3,"10^-3","Pp","Pp 10^-3"
16.00004,"E4",0.9817,8496,17026,4,"10^-4","Pp","Pp 10^-4"
16.00004,"E5",0.5926,6019,16447,5,"10^-5","Pp","Pp 10^-5"
16.00004,"E6",0.3564,5602,17096,6,"10^-6","Pp","Pp 10^-6"
16.00004,"E7",0.4156,4950,21760,7,"10^-2","Bs","Bs 10^-2"
16.00004,"E8",0.5128,4624,25554,8,"10^-3","Bs","Bs 10^-3"
16.00004,"E9",0.4409,4385,16570,9,"10^-4","Bs","Bs 10^-4"
16.00004,"E10",0.5257,3695,12946,10,"10^-5","Bs","Bs 10^-5"
16.00004,"E11",0.2313,5210,16962,11,"10^-6","Bs","Bs 10^-6"
