"well","datetime","condition","wavelength","value","timepoint","time"
"B...10",2026-03-12 16:09:52,"Bs+Soil","RFP100",20,"t0",0
"C...10",2026-03-12 16:09:52,"Soil","RFP100",20,"t0",0
"D...10",2026-03-12 16:09:52,"Bs+Pp","RFP100",20,"t0",0
"E...10",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP100",19,"t0",0
"F...10",2026-03-12 16:09:52,"Pp","RFP100",20,"t0",0
"G...10",2026-03-12 16:09:52,"Pp+Soil","RFP100",19,"t0",0
"H...10",2026-03-12 16:09:52,"M9","RFP100",20,"t0",0
"A...11",2026-03-12 16:09:52,"Bs","RFP100",22,"t0",0
"B...11",2026-03-12 16:09:52,"Bs+Soil","RFP100",19,"t0",0
"C...11",2026-03-12 16:09:52,"Soil","RFP100",20,"t0",0
"D...11",2026-03-12 16:09:52,"Bs+Pp","RFP100",21,"t0",0
"E...11",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP100",19,"t0",0
"F...11",2026-03-12 16:09:52,"Pp","RFP100",21,"t0",0
"G...11",2026-03-12 16:09:52,"Pp+Soil","RFP100",20,"t0",0
"H...11",2026-03-12 16:09:52,"M9","RFP100",20,"t0",0
"A...12",2026-03-12 16:09:52,"Bs","RFP100",21,"t0",0
"B...12",2026-03-12 16:09:52,"Bs+Soil","RFP100",22,"t0",0
"C...12",2026-03-12 16:09:52,"Soil","RFP100",21,"t0",0
"D...12",2026-03-12 16:09:52,"Bs+Pp","RFP100",19,"t0",0
"E...12",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP100",20,"t0",0
"F...12",2026-03-12 16:09:52,"Pp","RFP100",21,"t0",0
"G...12",2026-03-12 16:09:52,"Pp+Soil","RFP100",21,"t0",0
"H...12",2026-03-12 16:09:52,"M9","RFP100",18,"t0",0
"A...13",2026-03-12 16:09:52,"Bs","RFP100",20,"t0",0
"B...13",2026-03-12 16:09:52,"Bs+Soil","RFP100",20,"t0",0
"C...13",2026-03-12 16:09:52,"Soil","RFP100",21,"t0",0
"D...13",2026-03-12 16:09:52,"Bs+Pp","RFP100",21,"t0",0
"E...13",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP100",20,"t0",0
"F...13",2026-03-12 16:09:52,"Pp","RFP100",21,"t0",0
"G...13",2026-03-12 16:09:52,"Pp+Soil","RFP100",19,"t0",0
"H...13",2026-03-12 16:09:52,"M9","RFP100",20,"t0",0
"A...2",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...2",2026-03-12 16:09:52,"Bs+Soil","RFP80",5,"t0",0
"C...2",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...2",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...2",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",5,"t0",0
"F...2",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...2",2026-03-12 16:09:52,"Pp+Soil","RFP80",5,"t0",0
"H...2",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...3",2026-03-12 16:09:52,"Bs","RFP80",7,"t0",0
"B...3",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...3",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...3",2026-03-12 16:09:52,"Bs+Pp","RFP80",5,"t0",0
"E...3",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",5,"t0",0
"F...3",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...3",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...3",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...4",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...4",2026-03-12 16:09:52,"Bs+Soil","RFP80",5,"t0",0
"C...4",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...4",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...4",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...4",2026-03-12 16:09:52,"Pp","RFP80",5,"t0",0
"G...4",2026-03-12 16:09:52,"Pp+Soil","RFP80",5,"t0",0
"H...4",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...5",2026-03-12 16:09:52,"Bs","RFP80",5,"t0",0
"B...5",2026-03-12 16:09:52,"Bs+Soil","RFP80",5,"t0",0
"C...5",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...5",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...5",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...5",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...5",2026-03-12 16:09:52,"Pp+Soil","RFP80",5,"t0",0
"H...5",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...6",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...6",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...6",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...6",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...6",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...6",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...6",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...6",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...7",2026-03-12 16:09:52,"Bs","RFP80",5,"t0",0
"B...7",2026-03-12 16:09:52,"Bs+Soil","RFP80",7,"t0",0
"C...7",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...7",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...7",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",5,"t0",0
"F...7",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...7",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...7",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...8",2026-03-12 16:09:52,"Bs","RFP80",5,"t0",0
"B...8",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...8",2026-03-12 16:09:52,"Soil","RFP80",6,"t0",0
"D...8",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...8",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",5,"t0",0
"F...8",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...8",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...8",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...9",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...9",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...9",2026-03-12 16:09:52,"Soil","RFP80",6,"t0",0
"D...9",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...9",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...9",2026-03-12 16:09:52,"Pp","RFP80",5,"t0",0
"G...9",2026-03-12 16:09:52,"Pp+Soil","RFP80",5,"t0",0
"H...9",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...10",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...10",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...10",2026-03-12 16:09:52,"Soil","RFP80",6,"t0",0
"D...10",2026-03-12 16:09:52,"Bs+Pp","RFP80",5,"t0",0
"E...10",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...10",2026-03-12 16:09:52,"Pp","RFP80",5,"t0",0
"G...10",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...10",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...11",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...11",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...11",2026-03-12 16:09:52,"Soil","RFP80",6,"t0",0
"D...11",2026-03-12 16:09:52,"Bs+Pp","RFP80",5,"t0",0
"E...11",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...11",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...11",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...11",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...12",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...12",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...12",2026-03-12 16:09:52,"Soil","RFP80",6,"t0",0
"D...12",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...12",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...12",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...12",2026-03-12 16:09:52,"Pp+Soil","RFP80",5,"t0",0
"H...12",2026-03-12 16:09:52,"M9","RFP80",6,"t0",0
"A...13",2026-03-12 16:09:52,"Bs","RFP80",6,"t0",0
"B...13",2026-03-12 16:09:52,"Bs+Soil","RFP80",6,"t0",0
"C...13",2026-03-12 16:09:52,"Soil","RFP80",5,"t0",0
"D...13",2026-03-12 16:09:52,"Bs+Pp","RFP80",6,"t0",0
"E...13",2026-03-12 16:09:52,"Bs+Pp+Soil","RFP80",6,"t0",0
"F...13",2026-03-12 16:09:52,"Pp","RFP80",6,"t0",0
"G...13",2026-03-12 16:09:52,"Pp+Soil","RFP80",6,"t0",0
"H...13",2026-03-12 16:09:52,"M9","RFP80",5,"t0",0
"A...2",2026-03-12 17:37:45,"Bs","OD600",0.177699998021126,"t1.5",1.46472222222222
"B...2",2026-03-12 17:37:45,"Bs+Soil","OD600",0.188500002026558,"t1.5",1.46472222222222
"C...2",2026-03-12 17:37:45,"Soil","OD600",0.193000003695488,"t1.5",1.46472222222222
"D...2",2026-03-12 17:37:45,"Bs+Pp","OD600",0.188999995589256,"t1.5",1.46472222222222
"E...2",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.201299995183945,"t1.5",1.46472222222222
"F...2",2026-03-12 17:37:45,"Pp","OD600",0.191300004720688,"t1.5",1.46472222222222
"G...2",2026-03-12 17:37:45,"Pp+Soil","OD600",0.18529999256134,"t1.5",1.46472222222222
"H...2",2026-03-12 17:37:45,"M9","OD600",0.20890000462532,"t1.5",1.46472222222222
"A...3",2026-03-12 17:37:45,"Bs","OD600",0.1798,"t1.5",1.46472222222222
"B...3",2026-03-12 17:37:45,"Bs+Soil","OD600",0.1903,"t1.5",1.46472222222222
"C...3",2026-03-12 17:37:45,"Soil","OD600",0.2039,"t1.5",1.46472222222222
"D...3",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1991,"t1.5",1.46472222222222
"E...3",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1885,"t1.5",1.46472222222222
"F...3",2026-03-12 17:37:45,"Pp","OD600",0.1986,"t1.5",1.46472222222222
"G...3",2026-03-12 17:37:45,"Pp+Soil","OD600",0.1888,"t1.5",1.46472222222222
"H...3",2026-03-12 17:37:45,"M9","OD600",0.208,"t1.5",1.46472222222222
"A...4",2026-03-12 17:37:45,"Bs","OD600",0.1801,"t1.5",1.46472222222222
"B...4",2026-03-12 17:37:45,"Bs+Soil","OD600",0.1985,"t1.5",1.46472222222222
"C...4",2026-03-12 17:37:45,"Soil","OD600",0.2075,"t1.5",1.46472222222222
"D...4",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1974,"t1.5",1.46472222222222
"E...4",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1927,"t1.5",1.46472222222222
"F...4",2026-03-12 17:37:45,"Pp","OD600",0.2009,"t1.5",1.46472222222222
"G...4",2026-03-12 17:37:45,"Pp+Soil","OD600",0.1919,"t1.5",1.46472222222222
"H...4",2026-03-12 17:37:45,"M9","OD600",0.2024,"t1.5",1.46472222222222
"A...5",2026-03-12 17:37:45,"Bs","OD600",0.197799995541573,"t1.5",1.46472222222222
"B...5",2026-03-12 17:37:45,"Bs+Soil","OD600",0.199499994516373,"t1.5",1.46472222222222
"C...5",2026-03-12 17:37:45,"Soil","OD600",0.202299997210503,"t1.5",1.46472222222222
"D...5",2026-03-12 17:37:45,"Bs+Pp","OD600",0.210999995470047,"t1.5",1.46472222222222
"E...5",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.191699996590614,"t1.5",1.46472222222222
"F...5",2026-03-12 17:37:45,"Pp","OD600",0.199699997901917,"t1.5",1.46472222222222
"G...5",2026-03-12 17:37:45,"Pp+Soil","OD600",0.197899997234344,"t1.5",1.46472222222222
"H...5",2026-03-12 17:37:45,"M9","OD600",0.211199998855591,"t1.5",1.46472222222222
"A...6",2026-03-12 17:37:45,"Bs","OD600",0.183699995279312,"t1.5",1.46472222222222
"B...6",2026-03-12 17:37:45,"Bs+Soil","OD600",0.195999994874001,"t1.5",1.46472222222222
"C...6",2026-03-12 17:37:45,"Soil","OD600",0.207599997520447,"t1.5",1.46472222222222
"D...6",2026-03-12 17:37:45,"Bs+Pp","OD600",0.208599999547005,"t1.5",1.46472222222222
"E...6",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.195600003004074,"t1.5",1.46472222222222
"F...6",2026-03-12 17:37:45,"Pp","OD600",0.200100004673004,"t1.5",1.46472222222222
"G...6",2026-03-12 17:37:45,"Pp+Soil","OD600",0.201100006699562,"t1.5",1.46472222222222
"H...6",2026-03-12 17:37:45,"M9","OD600",0.260399997234344,"t1.5",1.46472222222222
"A...7",2026-03-12 17:37:45,"Bs","OD600",0.1857,"t1.5",1.46472222222222
"B...7",2026-03-12 17:37:45,"Bs+Soil","OD600",0.1943,"t1.5",1.46472222222222
"C...7",2026-03-12 17:37:45,"Soil","OD600",0.211,"t1.5",1.46472222222222
"D...7",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1993,"t1.5",1.46472222222222
"E...7",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1996,"t1.5",1.46472222222222
"F...7",2026-03-12 17:37:45,"Pp","OD600",0.2048,"t1.5",1.46472222222222
"G...7",2026-03-12 17:37:45,"Pp+Soil","OD600",0.1983,"t1.5",1.46472222222222
"H...7",2026-03-12 17:37:45,"M9","OD600",0.2363,"t1.5",1.46472222222222
"A...8",2026-03-12 17:37:45,"Bs","OD600",0.1887,"t1.5",1.46472222222222
"B...8",2026-03-12 17:37:45,"Bs+Soil","OD600",0.197,"t1.5",1.46472222222222
"C...8",2026-03-12 17:37:45,"Soil","OD600",0.2099,"t1.5",1.46472222222222
"D...8",2026-03-12 17:37:45,"Bs+Pp","OD600",0.2015,"t1.5",1.46472222222222
"E...8",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1963,"t1.5",1.46472222222222
"F...8",2026-03-12 17:37:45,"Pp","OD600",0.2051,"t1.5",1.46472222222222
"G...8",2026-03-12 17:37:45,"Pp+Soil","OD600",0.2041,"t1.5",1.46472222222222
"H...8",2026-03-12 17:37:45,"M9","OD600",0.263,"t1.5",1.46472222222222
"A...9",2026-03-12 17:37:45,"Bs","OD600",0.1891999989748,"t1.5",1.46472222222222
"B...9",2026-03-12 17:37:45,"Bs+Soil","OD600",0.203899994492531,"t1.5",1.46472222222222
"C...9",2026-03-12 17:37:45,"Soil","OD600",0.212200000882149,"t1.5",1.46472222222222
"D...9",2026-03-12 17:37:45,"Bs+Pp","OD600",0.20550000667572,"t1.5",1.46472222222222
"E...9",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.193299993872643,"t1.5",1.46472222222222
"F...9",2026-03-12 17:37:45,"Pp","OD600",0.203299999237061,"t1.5",1.46472222222222
"G...9",2026-03-12 17:37:45,"Pp+Soil","OD600",0.200200006365776,"t1.5",1.46472222222222
"H...9",2026-03-12 17:37:45,"M9","OD600",0.215900003910065,"t1.5",1.46472222222222
"A...10",2026-03-12 17:37:45,"Bs","OD600",0.1854,"t1.5",1.46472222222222
"B...10",2026-03-12 17:37:45,"Bs+Soil","OD600",0.2031,"t1.5",1.46472222222222
"C...10",2026-03-12 17:37:45,"Soil","OD600",0.2095,"t1.5",1.46472222222222
"D...10",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1994,"t1.5",1.46472222222222
"E...10",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1968,"t1.5",1.46472222222222
"F...10",2026-03-12 17:37:45,"Pp","OD600",0.2054,"t1.5",1.46472222222222
"G...10",2026-03-12 17:37:45,"Pp+Soil","OD600",0.2033,"t1.5",1.46472222222222
"H...10",2026-03-12 17:37:45,"M9","OD600",0.2201,"t1.5",1.46472222222222
"A...11",2026-03-12 17:37:45,"Bs","OD600",0.1885,"t1.5",1.46472222222222
"B...11",2026-03-12 17:37:45,"Bs+Soil","OD600",0.1998,"t1.5",1.46472222222222
"C...11",2026-03-12 17:37:45,"Soil","OD600",0.2128,"t1.5",1.46472222222222
"D...11",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1982,"t1.5",1.46472222222222
"E...11",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1977,"t1.5",1.46472222222222
"F...11",2026-03-12 17:37:45,"Pp","OD600",0.2033,"t1.5",1.46472222222222
"G...11",2026-03-12 17:37:45,"Pp+Soil","OD600",0.2024,"t1.5",1.46472222222222
"H...11",2026-03-12 17:37:45,"M9","OD600",0.2032,"t1.5",1.46472222222222
"A...12",2026-03-12 17:37:45,"Bs","OD600",0.1937,"t1.5",1.46472222222222
"B...12",2026-03-12 17:37:45,"Bs+Soil","OD600",0.1944,"t1.5",1.46472222222222
"C...12",2026-03-12 17:37:45,"Soil","OD600",0.203,"t1.5",1.46472222222222
"D...12",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1981,"t1.5",1.46472222222222
"E...12",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.1948,"t1.5",1.46472222222222
"F...12",2026-03-12 17:37:45,"Pp","OD600",0.2005,"t1.5",1.46472222222222
"G...12",2026-03-12 17:37:45,"Pp+Soil","OD600",0.1968,"t1.5",1.46472222222222
"H...12",2026-03-12 17:37:45,"M9","OD600",0.2084,"t1.5",1.46472222222222
"A...13",2026-03-12 17:37:45,"Bs","OD600",0.1968,"t1.5",1.46472222222222
"B...13",2026-03-12 17:37:45,"Bs+Soil","OD600",0.197,"t1.5",1.46472222222222
"C...13",2026-03-12 17:37:45,"Soil","OD600",0.2001,"t1.5",1.46472222222222
"D...13",2026-03-12 17:37:45,"Bs+Pp","OD600",0.1951,"t1.5",1.46472222222222
"E...13",2026-03-12 17:37:45,"Bs+Pp+Soil","OD600",0.2018,"t1.5",1.46472222222222
"F...13",2026-03-12 17:37:45,"Pp","OD600",0.194,"t1.5",1.46472222222222
"G...13",2026-03-12 17:37:45,"Pp+Soil","OD600",0.1954,"t1.5",1.46472222222222
"H...13",2026-03-12 17:37:45,"M9","OD600",0.1965,"t1.5",1.46472222222222
"A...2",2026-03-12 17:37:45,"Bs","GFP100",646,"t1.5",1.46472222222222
"B...2",2026-03-12 17:37:45,"Bs+Soil","GFP100",650,"t1.5",1.46472222222222
"C...2",2026-03-12 17:37:45,"Soil","GFP100",646,"t1.5",1.46472222222222
"D...2",2026-03-12 17:37:45,"Bs+Pp","GFP100",662,"t1.5",1.46472222222222
"E...2",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",687,"t1.5",1.46472222222222
"F...2",2026-03-12 17:37:45,"Pp","GFP100",680,"t1.5",1.46472222222222
"G...2",2026-03-12 17:37:45,"Pp+Soil","GFP100",693,"t1.5",1.46472222222222
"H...2",2026-03-12 17:37:45,"M9","GFP100",644,"t1.5",1.46472222222222
"A...3",2026-03-12 17:37:45,"Bs","GFP100",655,"t1.5",1.46472222222222
"B...3",2026-03-12 17:37:45,"Bs+Soil","GFP100",660,"t1.5",1.46472222222222
"C...3",2026-03-12 17:37:45,"Soil","GFP100",655,"t1.5",1.46472222222222
"D...3",2026-03-12 17:37:45,"Bs+Pp","GFP100",652,"t1.5",1.46472222222222
"E...3",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",695,"t1.5",1.46472222222222
"F...3",2026-03-12 17:37:45,"Pp","GFP100",687,"t1.5",1.46472222222222
"G...3",2026-03-12 17:37:45,"Pp+Soil","GFP100",702,"t1.5",1.46472222222222
"H...3",2026-03-12 17:37:45,"M9","GFP100",663,"t1.5",1.46472222222222
"A...4",2026-03-12 17:37:45,"Bs","GFP100",662,"t1.5",1.46472222222222
"B...4",2026-03-12 17:37:45,"Bs+Soil","GFP100",664,"t1.5",1.46472222222222
"C...4",2026-03-12 17:37:45,"Soil","GFP100",653,"t1.5",1.46472222222222
"D...4",2026-03-12 17:37:45,"Bs+Pp","GFP100",668,"t1.5",1.46472222222222
"E...4",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",700,"t1.5",1.46472222222222
"F...4",2026-03-12 17:37:45,"Pp","GFP100",696,"t1.5",1.46472222222222
"G...4",2026-03-12 17:37:45,"Pp+Soil","GFP100",696,"t1.5",1.46472222222222
"H...4",2026-03-12 17:37:45,"M9","GFP100",670,"t1.5",1.46472222222222
"A...5",2026-03-12 17:37:45,"Bs","GFP100",654,"t1.5",1.46472222222222
"B...5",2026-03-12 17:37:45,"Bs+Soil","GFP100",658,"t1.5",1.46472222222222
"C...5",2026-03-12 17:37:45,"Soil","GFP100",658,"t1.5",1.46472222222222
"D...5",2026-03-12 17:37:45,"Bs+Pp","GFP100",671,"t1.5",1.46472222222222
"E...5",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",699,"t1.5",1.46472222222222
"F...5",2026-03-12 17:37:45,"Pp","GFP100",690,"t1.5",1.46472222222222
"G...5",2026-03-12 17:37:45,"Pp+Soil","GFP100",709,"t1.5",1.46472222222222
"H...5",2026-03-12 17:37:45,"M9","GFP100",660,"t1.5",1.46472222222222
"A...6",2026-03-12 17:37:45,"Bs","GFP100",666,"t1.5",1.46472222222222
"B...6",2026-03-12 17:37:45,"Bs+Soil","GFP100",657,"t1.5",1.46472222222222
"C...6",2026-03-12 17:37:45,"Soil","GFP100",646,"t1.5",1.46472222222222
"D...6",2026-03-12 17:37:45,"Bs+Pp","GFP100",672,"t1.5",1.46472222222222
"E...6",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",697,"t1.5",1.46472222222222
"F...6",2026-03-12 17:37:45,"Pp","GFP100",698,"t1.5",1.46472222222222
"G...6",2026-03-12 17:37:45,"Pp+Soil","GFP100",706,"t1.5",1.46472222222222
"H...6",2026-03-12 17:37:45,"M9","GFP100",662,"t1.5",1.46472222222222
"A...7",2026-03-12 17:37:45,"Bs","GFP100",656,"t1.5",1.46472222222222
"B...7",2026-03-12 17:37:45,"Bs+Soil","GFP100",662,"t1.5",1.46472222222222
"C...7",2026-03-12 17:37:45,"Soil","GFP100",662,"t1.5",1.46472222222222
"D...7",2026-03-12 17:37:45,"Bs+Pp","GFP100",673,"t1.5",1.46472222222222
"E...7",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",699,"t1.5",1.46472222222222
"F...7",2026-03-12 17:37:45,"Pp","GFP100",690,"t1.5",1.46472222222222
"G...7",2026-03-12 17:37:45,"Pp+Soil","GFP100",697,"t1.5",1.46472222222222
"H...7",2026-03-12 17:37:45,"M9","GFP100",636,"t1.5",1.46472222222222
"A...8",2026-03-12 17:37:45,"Bs","GFP100",653,"t1.5",1.46472222222222
"B...8",2026-03-12 17:37:45,"Bs+Soil","GFP100",670,"t1.5",1.46472222222222
"C...8",2026-03-12 17:37:45,"Soil","GFP100",653,"t1.5",1.46472222222222
"D...8",2026-03-12 17:37:45,"Bs+Pp","GFP100",658,"t1.5",1.46472222222222
"E...8",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",717,"t1.5",1.46472222222222
"F...8",2026-03-12 17:37:45,"Pp","GFP100",679,"t1.5",1.46472222222222
"G...8",2026-03-12 17:37:45,"Pp+Soil","GFP100",716,"t1.5",1.46472222222222
"H...8",2026-03-12 17:37:45,"M9","GFP100",659,"t1.5",1.46472222222222
"A...9",2026-03-12 17:37:45,"Bs","GFP100",670,"t1.5",1.46472222222222
"B...9",2026-03-12 17:37:45,"Bs+Soil","GFP100",660,"t1.5",1.46472222222222
"C...9",2026-03-12 17:37:45,"Soil","GFP100",645,"t1.5",1.46472222222222
"D...9",2026-03-12 17:37:45,"Bs+Pp","GFP100",666,"t1.5",1.46472222222222
"E...9",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",692,"t1.5",1.46472222222222
"F...9",2026-03-12 17:37:45,"Pp","GFP100",693,"t1.5",1.46472222222222
"G...9",2026-03-12 17:37:45,"Pp+Soil","GFP100",699,"t1.5",1.46472222222222
"H...9",2026-03-12 17:37:45,"M9","GFP100",667,"t1.5",1.46472222222222
"A...10",2026-03-12 17:37:45,"Bs","GFP100",657,"t1.5",1.46472222222222
"B...10",2026-03-12 17:37:45,"Bs+Soil","GFP100",665,"t1.5",1.46472222222222
"C...10",2026-03-12 17:37:45,"Soil","GFP100",666,"t1.5",1.46472222222222
"D...10",2026-03-12 17:37:45,"Bs+Pp","GFP100",661,"t1.5",1.46472222222222
"E...10",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",704,"t1.5",1.46472222222222
"F...10",2026-03-12 17:37:45,"Pp","GFP100",699,"t1.5",1.46472222222222
"G...10",2026-03-12 17:37:45,"Pp+Soil","GFP100",706,"t1.5",1.46472222222222
"H...10",2026-03-12 17:37:45,"M9","GFP100",674,"t1.5",1.46472222222222
"A...11",2026-03-12 17:37:45,"Bs","GFP100",663,"t1.5",1.46472222222222
"B...11",2026-03-12 17:37:45,"Bs+Soil","GFP100",664,"t1.5",1.46472222222222
"C...11",2026-03-12 17:37:45,"Soil","GFP100",662,"t1.5",1.46472222222222
"D...11",2026-03-12 17:37:45,"Bs+Pp","GFP100",667,"t1.5",1.46472222222222
"E...11",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",687,"t1.5",1.46472222222222
"F...11",2026-03-12 17:37:45,"Pp","GFP100",702,"t1.5",1.46472222222222
"G...11",2026-03-12 17:37:45,"Pp+Soil","GFP100",692,"t1.5",1.46472222222222
"H...11",2026-03-12 17:37:45,"M9","GFP100",679,"t1.5",1.46472222222222
"A...12",2026-03-12 17:37:45,"Bs","GFP100",666,"t1.5",1.46472222222222
"B...12",2026-03-12 17:37:45,"Bs+Soil","GFP100",656,"t1.5",1.46472222222222
"C...12",2026-03-12 17:37:45,"Soil","GFP100",651,"t1.5",1.46472222222222
"D...12",2026-03-12 17:37:45,"Bs+Pp","GFP100",667,"t1.5",1.46472222222222
"E...12",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",704,"t1.5",1.46472222222222
"F...12",2026-03-12 17:37:45,"Pp","GFP100",692,"t1.5",1.46472222222222
"G...12",2026-03-12 17:37:45,"Pp+Soil","GFP100",696,"t1.5",1.46472222222222
"H...12",2026-03-12 17:37:45,"M9","GFP100",689,"t1.5",1.46472222222222
"A...13",2026-03-12 17:37:45,"Bs","GFP100",662,"t1.5",1.46472222222222
"B...13",2026-03-12 17:37:45,"Bs+Soil","GFP100",657,"t1.5",1.46472222222222
"C...13",2026-03-12 17:37:45,"Soil","GFP100",645,"t1.5",1.46472222222222
"D...13",2026-03-12 17:37:45,"Bs+Pp","GFP100",668,"t1.5",1.46472222222222
"E...13",2026-03-12 17:37:45,"Bs+Pp+Soil","GFP100",687,"t1.5",1.46472222222222
"F...13",2026-03-12 17:37:45,"Pp","GFP100",692,"t1.5",1.46472222222222
